Date,Open,Close,High,Low,Volume,Open_hfq,Close_hfq,High_hfq,Low_hfq,Open_qfq,Close_qfq,High_qfq,Low_qfq
2018-05-08,25.92,31.1,31.1,25.92,297.0,25.92,31.1,31.1,25.92,25.92,31.1,31.1,25.92
2018-05-09,34.21,34.21,34.21,34.21,206.0,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21
2018-05-10,37.63,37.63,37.63,37.63,85.0,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63
2018-05-11,41.39,41.39,41.39,41.39,551.0,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39
2018-05-14,45.53,45.53,45.53,45.53,737.0,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53
2018-05-15,50.08,50.08,50.08,50.08,897.0,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08
2018-05-16,55.09,55.09,55.09,55.09,988.0,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09
2018-05-17,60.6,60.6,60.6,60.6,1965.0,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6
2018-05-18,66.66,66.66,66.66,66.66,3116.0,66.66,66.66,66.66,66.66,66.66,66.66,66.66,66.66
2018-05-21,73.33,73.33,73.33,73.33,1762.0,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33
2018-05-22,80.66,80.66,80.66,80.66,2590.0,80.66,80.66,80.66,80.66,80.66,80.66,80.66,80.66
2018-05-23,88.73,88.73,88.73,88.73,2688.0,88.73,88.73,88.73,88.73,88.73,88.73,88.73,88.73
2018-05-24,97.6,97.6,97.6,97.6,5901.0,97.6,97.6,97.6,97.6,97.6,97.6,97.6,97.6
2018-05-25,107.36,107.36,107.36,107.36,25358.0,107.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36
2018-05-28,118.1,118.1,118.1,118.1,21135.0,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1
2018-05-29,129.91,129.91,129.91,129.91,41961.0,129.91,129.91,129.91,129.91,129.91,129.91,129.91,129.91
2018-05-30,135.09,120.37,135.57,119.3,725235.0,135.09,120.37,135.57,119.3,135.09,120.37,135.57,119.3
2018-05-31,124.2,129.7,132.34,116.03,427385.0,124.2,129.7,132.34,116.03,124.2,129.7,132.34,116.03
2018-06-01,126.11,132.87,134.87,124.5,326306.0,126.11,132.87,134.87,124.5,126.11,132.87,134.87,124.5
2018-06-04,136.39,120.9,138.87,119.58,362272.0,136.39,120.9,138.87,119.58,136.39,120.9,138.87,119.58
2018-06-05,118.0,119.78,121.72,113.99,267636.0,118.0,119.78,121.72,113.99,118.0,119.78,121.72,113.99
2018-06-06,118.1,124.06,124.44,117.06,259137.0,118.1,124.06,124.44,117.06,118.1,124.06,124.44,117.06
2018-06-07,123.0,119.03,123.6,118.85,186329.0,123.0,119.03,123.6,118.85,123.0,119.03,123.6,118.85
2018-06-08,117.08,118.46,121.44,116.01,178945.0,117.08,118.46,121.44,116.01,117.08,118.46,121.44,116.01
2018-06-11,115.76,108.12,116.64,107.0,250197.0,115.76,108.12,116.64,107.0,115.76,108.12,116.64,107.0
2018-06-12,109.61,109.8,111.3,106.13,173995.0,109.61,109.8,111.3,106.13,109.61,109.8,111.3,106.13
2018-06-13,108.5,107.98,111.8,106.71,168103.0,108.5,107.98,111.8,106.71,108.5,107.98,111.8,106.71
2018-06-14,105.0,100.26,108.62,99.28,241912.0,105.0,100.26,108.62,99.28,105.0,100.26,108.62,99.28
2018-06-15,100.66,100.53,102.44,99.06,154043.0,100.66,100.53,102.44,99.06,100.66,100.53,102.44,99.06
2018-06-19,97.75,98.94,102.36,95.58,178357.0,97.75,98.94,102.36,95.58,97.75,98.94,102.36,95.58
2018-06-20,99.8,100.99,102.18,96.16,173886.0,99.8,100.99,102.18,96.16,99.8,100.99,102.18,96.16
2018-06-21,100.8,91.39,101.5,90.89,224052.0,100.8,91.39,101.5,90.89,100.8,91.39,101.5,90.89
2018-06-22,88.65,89.9,92.15,87.36,157085.0,88.65,89.9,92.15,87.36,88.65,89.9,92.15,87.36
2018-06-25,90.1,93.02,95.39,89.6,174288.0,90.1,93.02,95.39,89.6,90.1,93.02,95.39,89.6
2018-06-26,91.28,95.7,95.99,90.5,147897.0,91.28,95.7,95.99,90.5,91.28,95.7,95.99,90.5
2018-06-27,95.0,93.27,95.76,92.58,102352.0,95.0,93.27,95.76,92.58,95.0,93.27,95.76,92.58
